Time,ILLC Electricity (kWh)
Sat Oct 13 2018 07:15:00 GMT-0700 (Pacific Daylight Time),34
Sat Oct 13 2018 07:00:00 GMT-0700 (Pacific Daylight Time),32
Sat Oct 13 2018 06:45:00 GMT-0700 (Pacific Daylight Time),30
Sat Oct 13 2018 06:30:00 GMT-0700 (Pacific Daylight Time),28
Sat Oct 13 2018 06:15:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 13 2018 06:00:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 13 2018 05:45:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 13 2018 05:30:00 GMT-0700 (Pacific Daylight Time),25
Sat Oct 13 2018 05:15:00 GMT-0700 (Pacific Daylight Time),25
Sat Oct 13 2018 05:00:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 13 2018 04:45:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 13 2018 04:30:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 13 2018 04:15:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 13 2018 04:00:00 GMT-0700 (Pacific Daylight Time),28
Sat Oct 13 2018 03:45:00 GMT-0700 (Pacific Daylight Time),30
Sat Oct 13 2018 03:30:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 13 2018 03:15:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 13 2018 03:00:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 13 2018 02:45:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 13 2018 02:30:00 GMT-0700 (Pacific Daylight Time),33
Sat Oct 13 2018 02:15:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 13 2018 02:00:00 GMT-0700 (Pacific Daylight Time),34
Sat Oct 13 2018 01:45:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 13 2018 01:30:00 GMT-0700 (Pacific Daylight Time),32
Sat Oct 13 2018 01:15:00 GMT-0700 (Pacific Daylight Time),37
Sat Oct 13 2018 01:00:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 13 2018 00:45:00 GMT-0700 (Pacific Daylight Time),40
Sat Oct 13 2018 00:30:00 GMT-0700 (Pacific Daylight Time),32
Sat Oct 13 2018 00:15:00 GMT-0700 (Pacific Daylight Time),35
Sat Oct 13 2018 00:00:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 12 2018 23:45:00 GMT-0700 (Pacific Daylight Time),41
Fri Oct 12 2018 23:30:00 GMT-0700 (Pacific Daylight Time),38
Fri Oct 12 2018 23:15:00 GMT-0700 (Pacific Daylight Time),35
Fri Oct 12 2018 23:00:00 GMT-0700 (Pacific Daylight Time),36
Fri Oct 12 2018 22:45:00 GMT-0700 (Pacific Daylight Time),41
Fri Oct 12 2018 22:30:00 GMT-0700 (Pacific Daylight Time),35
Fri Oct 12 2018 22:15:00 GMT-0700 (Pacific Daylight Time),36
Fri Oct 12 2018 22:00:00 GMT-0700 (Pacific Daylight Time),41
Fri Oct 12 2018 21:45:00 GMT-0700 (Pacific Daylight Time),39
Fri Oct 12 2018 21:30:00 GMT-0700 (Pacific Daylight Time),39
Fri Oct 12 2018 21:15:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 12 2018 21:00:00 GMT-0700 (Pacific Daylight Time),44
Fri Oct 12 2018 20:45:00 GMT-0700 (Pacific Daylight Time),41
Fri Oct 12 2018 20:30:00 GMT-0700 (Pacific Daylight Time),55
Fri Oct 12 2018 20:15:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 20:00:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 12 2018 19:45:00 GMT-0700 (Pacific Daylight Time),48
Fri Oct 12 2018 19:30:00 GMT-0700 (Pacific Daylight Time),52
Fri Oct 12 2018 19:15:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 19:00:00 GMT-0700 (Pacific Daylight Time),49
Fri Oct 12 2018 18:45:00 GMT-0700 (Pacific Daylight Time),51
Fri Oct 12 2018 18:30:00 GMT-0700 (Pacific Daylight Time),51
Fri Oct 12 2018 18:15:00 GMT-0700 (Pacific Daylight Time),51
Fri Oct 12 2018 18:00:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 17:45:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 17:30:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 17:15:00 GMT-0700 (Pacific Daylight Time),59
Fri Oct 12 2018 17:00:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 16:45:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 16:30:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 16:15:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 16:00:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 15:45:00 GMT-0700 (Pacific Daylight Time),56
Fri Oct 12 2018 15:30:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 15:15:00 GMT-0700 (Pacific Daylight Time),56
Fri Oct 12 2018 15:00:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 14:45:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 14:30:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 14:15:00 GMT-0700 (Pacific Daylight Time),57
Fri Oct 12 2018 14:00:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 13:45:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 13:30:00 GMT-0700 (Pacific Daylight Time),52
Fri Oct 12 2018 13:15:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 13:00:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 12:45:00 GMT-0700 (Pacific Daylight Time),48
Fri Oct 12 2018 12:30:00 GMT-0700 (Pacific Daylight Time),59
Fri Oct 12 2018 12:15:00 GMT-0700 (Pacific Daylight Time),56
Fri Oct 12 2018 12:00:00 GMT-0700 (Pacific Daylight Time),58
Fri Oct 12 2018 11:45:00 GMT-0700 (Pacific Daylight Time),57
Fri Oct 12 2018 11:30:00 GMT-0700 (Pacific Daylight Time),67
Fri Oct 12 2018 11:15:00 GMT-0700 (Pacific Daylight Time),51
Fri Oct 12 2018 11:00:00 GMT-0700 (Pacific Daylight Time),61
Fri Oct 12 2018 10:45:00 GMT-0700 (Pacific Daylight Time),52
Fri Oct 12 2018 10:30:00 GMT-0700 (Pacific Daylight Time),64
Fri Oct 12 2018 10:15:00 GMT-0700 (Pacific Daylight Time),64
Fri Oct 12 2018 10:00:00 GMT-0700 (Pacific Daylight Time),59
Fri Oct 12 2018 09:45:00 GMT-0700 (Pacific Daylight Time),63
Fri Oct 12 2018 09:30:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 09:15:00 GMT-0700 (Pacific Daylight Time),45
Fri Oct 12 2018 09:00:00 GMT-0700 (Pacific Daylight Time),48
Fri Oct 12 2018 08:45:00 GMT-0700 (Pacific Daylight Time),53
Fri Oct 12 2018 08:30:00 GMT-0700 (Pacific Daylight Time),50
Fri Oct 12 2018 08:15:00 GMT-0700 (Pacific Daylight Time),54
Fri Oct 12 2018 08:00:00 GMT-0700 (Pacific Daylight Time),55
Fri Oct 12 2018 07:45:00 GMT-0700 (Pacific Daylight Time),49
Fri Oct 12 2018 07:30:00 GMT-0700 (Pacific Daylight Time),50
Fri Oct 12 2018 07:15:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 12 2018 07:00:00 GMT-0700 (Pacific Daylight Time),40
Fri Oct 12 2018 06:45:00 GMT-0700 (Pacific Daylight Time),36
Fri Oct 12 2018 06:30:00 GMT-0700 (Pacific Daylight Time),32
Fri Oct 12 2018 06:15:00 GMT-0700 (Pacific Daylight Time),30
Fri Oct 12 2018 06:00:00 GMT-0700 (Pacific Daylight Time),29
Fri Oct 12 2018 05:45:00 GMT-0700 (Pacific Daylight Time),34
Fri Oct 12 2018 05:30:00 GMT-0700 (Pacific Daylight Time),25
Fri Oct 12 2018 05:15:00 GMT-0700 (Pacific Daylight Time),26
Fri Oct 12 2018 05:00:00 GMT-0700 (Pacific Daylight Time),26
Fri Oct 12 2018 04:45:00 GMT-0700 (Pacific Daylight Time),27
Fri Oct 12 2018 04:30:00 GMT-0700 (Pacific Daylight Time),25
Fri Oct 12 2018 04:15:00 GMT-0700 (Pacific Daylight Time),26
Fri Oct 12 2018 04:00:00 GMT-0700 (Pacific Daylight Time),25
Fri Oct 12 2018 03:45:00 GMT-0700 (Pacific Daylight Time),26
Fri Oct 12 2018 03:30:00 GMT-0700 (Pacific Daylight Time),30
Fri Oct 12 2018 03:15:00 GMT-0700 (Pacific Daylight Time),28
Fri Oct 12 2018 03:00:00 GMT-0700 (Pacific Daylight Time),30
Fri Oct 12 2018 02:45:00 GMT-0700 (Pacific Daylight Time),29
Fri Oct 12 2018 02:30:00 GMT-0700 (Pacific Daylight Time),31
Fri Oct 12 2018 02:15:00 GMT-0700 (Pacific Daylight Time),42
Fri Oct 12 2018 02:00:00 GMT-0700 (Pacific Daylight Time),38
Fri Oct 12 2018 01:45:00 GMT-0700 (Pacific Daylight Time),32
Fri Oct 12 2018 01:30:00 GMT-0700 (Pacific Daylight Time),34
Fri Oct 12 2018 01:15:00 GMT-0700 (Pacific Daylight Time),36
Fri Oct 12 2018 01:00:00 GMT-0700 (Pacific Daylight Time),35
Fri Oct 12 2018 00:45:00 GMT-0700 (Pacific Daylight Time),39
Fri Oct 12 2018 00:30:00 GMT-0700 (Pacific Daylight Time),33
Fri Oct 12 2018 00:15:00 GMT-0700 (Pacific Daylight Time),39
Fri Oct 12 2018 00:00:00 GMT-0700 (Pacific Daylight Time),36
Thu Oct 11 2018 23:45:00 GMT-0700 (Pacific Daylight Time),38
Thu Oct 11 2018 23:30:00 GMT-0700 (Pacific Daylight Time),38
Thu Oct 11 2018 23:15:00 GMT-0700 (Pacific Daylight Time),38
Thu Oct 11 2018 23:00:00 GMT-0700 (Pacific Daylight Time),41
Thu Oct 11 2018 22:45:00 GMT-0700 (Pacific Daylight Time),40
Thu Oct 11 2018 22:30:00 GMT-0700 (Pacific Daylight Time),42
Thu Oct 11 2018 22:15:00 GMT-0700 (Pacific Daylight Time),40
Thu Oct 11 2018 22:00:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 21:45:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 21:30:00 GMT-0700 (Pacific Daylight Time),50
Thu Oct 11 2018 21:15:00 GMT-0700 (Pacific Daylight Time),47
Thu Oct 11 2018 21:00:00 GMT-0700 (Pacific Daylight Time),54
Thu Oct 11 2018 20:45:00 GMT-0700 (Pacific Daylight Time),48
Thu Oct 11 2018 20:30:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 20:15:00 GMT-0700 (Pacific Daylight Time),57
Thu Oct 11 2018 20:00:00 GMT-0700 (Pacific Daylight Time),49
Thu Oct 11 2018 19:45:00 GMT-0700 (Pacific Daylight Time),45
Thu Oct 11 2018 19:30:00 GMT-0700 (Pacific Daylight Time),46
Thu Oct 11 2018 19:15:00 GMT-0700 (Pacific Daylight Time),45
Thu Oct 11 2018 19:00:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 18:45:00 GMT-0700 (Pacific Daylight Time),53
Thu Oct 11 2018 18:30:00 GMT-0700 (Pacific Daylight Time),47
Thu Oct 11 2018 18:15:00 GMT-0700 (Pacific Daylight Time),48
Thu Oct 11 2018 18:00:00 GMT-0700 (Pacific Daylight Time),47
Thu Oct 11 2018 17:45:00 GMT-0700 (Pacific Daylight Time),50
Thu Oct 11 2018 17:30:00 GMT-0700 (Pacific Daylight Time),46
Thu Oct 11 2018 17:15:00 GMT-0700 (Pacific Daylight Time),54
Thu Oct 11 2018 17:00:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 16:45:00 GMT-0700 (Pacific Daylight Time),50
Thu Oct 11 2018 16:30:00 GMT-0700 (Pacific Daylight Time),56
Thu Oct 11 2018 16:15:00 GMT-0700 (Pacific Daylight Time),56
Thu Oct 11 2018 16:00:00 GMT-0700 (Pacific Daylight Time),56
Thu Oct 11 2018 15:45:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 15:30:00 GMT-0700 (Pacific Daylight Time),57
Thu Oct 11 2018 15:15:00 GMT-0700 (Pacific Daylight Time),53
Thu Oct 11 2018 15:00:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 14:45:00 GMT-0700 (Pacific Daylight Time),50
Thu Oct 11 2018 14:30:00 GMT-0700 (Pacific Daylight Time),47
Thu Oct 11 2018 14:15:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 14:00:00 GMT-0700 (Pacific Daylight Time),49
Thu Oct 11 2018 13:45:00 GMT-0700 (Pacific Daylight Time),57
Thu Oct 11 2018 13:30:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 13:15:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 13:00:00 GMT-0700 (Pacific Daylight Time),54
Thu Oct 11 2018 12:45:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 12:30:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 12:15:00 GMT-0700 (Pacific Daylight Time),53
Thu Oct 11 2018 12:00:00 GMT-0700 (Pacific Daylight Time),52
Thu Oct 11 2018 11:45:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 11:30:00 GMT-0700 (Pacific Daylight Time),54
Thu Oct 11 2018 11:15:00 GMT-0700 (Pacific Daylight Time),60
Thu Oct 11 2018 11:00:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 10:45:00 GMT-0700 (Pacific Daylight Time),49
Thu Oct 11 2018 10:30:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 10:15:00 GMT-0700 (Pacific Daylight Time),62
Thu Oct 11 2018 10:00:00 GMT-0700 (Pacific Daylight Time),51
Thu Oct 11 2018 09:45:00 GMT-0700 (Pacific Daylight Time),56
Thu Oct 11 2018 09:30:00 GMT-0700 (Pacific Daylight Time),48
Thu Oct 11 2018 09:15:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 09:00:00 GMT-0700 (Pacific Daylight Time),49
Thu Oct 11 2018 08:45:00 GMT-0700 (Pacific Daylight Time),54
Thu Oct 11 2018 08:30:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 08:15:00 GMT-0700 (Pacific Daylight Time),55
Thu Oct 11 2018 08:00:00 GMT-0700 (Pacific Daylight Time),49
Thu Oct 11 2018 07:45:00 GMT-0700 (Pacific Daylight Time),46
Thu Oct 11 2018 07:30:00 GMT-0700 (Pacific Daylight Time),43
Thu Oct 11 2018 07:15:00 GMT-0700 (Pacific Daylight Time),43
Thu Oct 11 2018 07:00:00 GMT-0700 (Pacific Daylight Time),44
Thu Oct 11 2018 06:45:00 GMT-0700 (Pacific Daylight Time),42
Thu Oct 11 2018 06:30:00 GMT-0700 (Pacific Daylight Time),32
Thu Oct 11 2018 06:15:00 GMT-0700 (Pacific Daylight Time),32
Thu Oct 11 2018 06:00:00 GMT-0700 (Pacific Daylight Time),29
Thu Oct 11 2018 05:45:00 GMT-0700 (Pacific Daylight Time),33
Thu Oct 11 2018 05:30:00 GMT-0700 (Pacific Daylight Time),27
Thu Oct 11 2018 05:15:00 GMT-0700 (Pacific Daylight Time),27
Thu Oct 11 2018 05:00:00 GMT-0700 (Pacific Daylight Time),26
Thu Oct 11 2018 04:45:00 GMT-0700 (Pacific Daylight Time),26
Thu Oct 11 2018 04:30:00 GMT-0700 (Pacific Daylight Time),26
Thu Oct 11 2018 04:15:00 GMT-0700 (Pacific Daylight Time),28
Thu Oct 11 2018 04:00:00 GMT-0700 (Pacific Daylight Time),29
Thu Oct 11 2018 03:45:00 GMT-0700 (Pacific Daylight Time),27
Thu Oct 11 2018 03:30:00 GMT-0700 (Pacific Daylight Time),28
Thu Oct 11 2018 03:15:00 GMT-0700 (Pacific Daylight Time),27
Thu Oct 11 2018 03:00:00 GMT-0700 (Pacific Daylight Time),26
Thu Oct 11 2018 02:45:00 GMT-0700 (Pacific Daylight Time),32
Thu Oct 11 2018 02:30:00 GMT-0700 (Pacific Daylight Time),30
Thu Oct 11 2018 02:15:00 GMT-0700 (Pacific Daylight Time),30
Thu Oct 11 2018 02:00:00 GMT-0700 (Pacific Daylight Time),37
Thu Oct 11 2018 01:45:00 GMT-0700 (Pacific Daylight Time),43
Thu Oct 11 2018 01:30:00 GMT-0700 (Pacific Daylight Time),41
Thu Oct 11 2018 01:15:00 GMT-0700 (Pacific Daylight Time),35
Thu Oct 11 2018 01:00:00 GMT-0700 (Pacific Daylight Time),32
Thu Oct 11 2018 00:45:00 GMT-0700 (Pacific Daylight Time),32
Thu Oct 11 2018 00:30:00 GMT-0700 (Pacific Daylight Time),36
Thu Oct 11 2018 00:15:00 GMT-0700 (Pacific Daylight Time),46
Thu Oct 11 2018 00:00:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 23:45:00 GMT-0700 (Pacific Daylight Time),40
Wed Oct 10 2018 23:30:00 GMT-0700 (Pacific Daylight Time),39
Wed Oct 10 2018 23:15:00 GMT-0700 (Pacific Daylight Time),40
Wed Oct 10 2018 23:00:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 22:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 22:30:00 GMT-0700 (Pacific Daylight Time),40
Wed Oct 10 2018 22:15:00 GMT-0700 (Pacific Daylight Time),36
Wed Oct 10 2018 22:00:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 21:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 21:30:00 GMT-0700 (Pacific Daylight Time),60
Wed Oct 10 2018 21:15:00 GMT-0700 (Pacific Daylight Time),50
Wed Oct 10 2018 21:00:00 GMT-0700 (Pacific Daylight Time),48
Wed Oct 10 2018 20:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 20:30:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 20:15:00 GMT-0700 (Pacific Daylight Time),65
Wed Oct 10 2018 20:00:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 19:45:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 19:30:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 19:15:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 19:00:00 GMT-0700 (Pacific Daylight Time),50
Wed Oct 10 2018 18:45:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 18:30:00 GMT-0700 (Pacific Daylight Time),48
Wed Oct 10 2018 18:15:00 GMT-0700 (Pacific Daylight Time),46
Wed Oct 10 2018 18:00:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 17:45:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 17:30:00 GMT-0700 (Pacific Daylight Time),48
Wed Oct 10 2018 17:15:00 GMT-0700 (Pacific Daylight Time),56
Wed Oct 10 2018 17:00:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 16:45:00 GMT-0700 (Pacific Daylight Time),54
Wed Oct 10 2018 16:30:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 16:15:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 16:00:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 15:45:00 GMT-0700 (Pacific Daylight Time),54
Wed Oct 10 2018 15:30:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 15:15:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 15:00:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 14:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 14:30:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 14:15:00 GMT-0700 (Pacific Daylight Time),48
Wed Oct 10 2018 14:00:00 GMT-0700 (Pacific Daylight Time),50
Wed Oct 10 2018 13:45:00 GMT-0700 (Pacific Daylight Time),46
Wed Oct 10 2018 13:30:00 GMT-0700 (Pacific Daylight Time),48
Wed Oct 10 2018 13:15:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 13:00:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 12:45:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 12:30:00 GMT-0700 (Pacific Daylight Time),56
Wed Oct 10 2018 12:15:00 GMT-0700 (Pacific Daylight Time),54
Wed Oct 10 2018 12:00:00 GMT-0700 (Pacific Daylight Time),50
Wed Oct 10 2018 11:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 11:30:00 GMT-0700 (Pacific Daylight Time),49
Wed Oct 10 2018 11:15:00 GMT-0700 (Pacific Daylight Time),55
Wed Oct 10 2018 11:00:00 GMT-0700 (Pacific Daylight Time),54
Wed Oct 10 2018 10:45:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 10:30:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 10:15:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 10:00:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 09:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 09:30:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 09:15:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 09:00:00 GMT-0700 (Pacific Daylight Time),47
Wed Oct 10 2018 08:45:00 GMT-0700 (Pacific Daylight Time),52
Wed Oct 10 2018 08:30:00 GMT-0700 (Pacific Daylight Time),53
Wed Oct 10 2018 08:15:00 GMT-0700 (Pacific Daylight Time),51
Wed Oct 10 2018 08:00:00 GMT-0700 (Pacific Daylight Time),53
Wed Oct 10 2018 07:45:00 GMT-0700 (Pacific Daylight Time),50
Wed Oct 10 2018 07:30:00 GMT-0700 (Pacific Daylight Time),45
Wed Oct 10 2018 07:15:00 GMT-0700 (Pacific Daylight Time),38
Wed Oct 10 2018 07:00:00 GMT-0700 (Pacific Daylight Time),41
Wed Oct 10 2018 06:45:00 GMT-0700 (Pacific Daylight Time),35
Wed Oct 10 2018 06:30:00 GMT-0700 (Pacific Daylight Time),30
Wed Oct 10 2018 06:15:00 GMT-0700 (Pacific Daylight Time),33
Wed Oct 10 2018 06:00:00 GMT-0700 (Pacific Daylight Time),29
Wed Oct 10 2018 05:45:00 GMT-0700 (Pacific Daylight Time),31
Wed Oct 10 2018 05:30:00 GMT-0700 (Pacific Daylight Time),26
Wed Oct 10 2018 05:15:00 GMT-0700 (Pacific Daylight Time),26
Wed Oct 10 2018 05:00:00 GMT-0700 (Pacific Daylight Time),26
Wed Oct 10 2018 04:45:00 GMT-0700 (Pacific Daylight Time),26
Wed Oct 10 2018 04:30:00 GMT-0700 (Pacific Daylight Time),25
Wed Oct 10 2018 04:15:00 GMT-0700 (Pacific Daylight Time),27
Wed Oct 10 2018 04:00:00 GMT-0700 (Pacific Daylight Time),29
Wed Oct 10 2018 03:45:00 GMT-0700 (Pacific Daylight Time),29
Wed Oct 10 2018 03:30:00 GMT-0700 (Pacific Daylight Time),31
Wed Oct 10 2018 03:15:00 GMT-0700 (Pacific Daylight Time),27
Wed Oct 10 2018 03:00:00 GMT-0700 (Pacific Daylight Time),29
Wed Oct 10 2018 02:45:00 GMT-0700 (Pacific Daylight Time),30
Wed Oct 10 2018 02:30:00 GMT-0700 (Pacific Daylight Time),30
Wed Oct 10 2018 02:15:00 GMT-0700 (Pacific Daylight Time),29
Wed Oct 10 2018 02:00:00 GMT-0700 (Pacific Daylight Time),30
Wed Oct 10 2018 01:45:00 GMT-0700 (Pacific Daylight Time),31
Wed Oct 10 2018 01:30:00 GMT-0700 (Pacific Daylight Time),37
Wed Oct 10 2018 01:15:00 GMT-0700 (Pacific Daylight Time),41
Wed Oct 10 2018 01:00:00 GMT-0700 (Pacific Daylight Time),40
Wed Oct 10 2018 00:45:00 GMT-0700 (Pacific Daylight Time),35
Wed Oct 10 2018 00:30:00 GMT-0700 (Pacific Daylight Time),33
Wed Oct 10 2018 00:15:00 GMT-0700 (Pacific Daylight Time),39
Wed Oct 10 2018 00:00:00 GMT-0700 (Pacific Daylight Time),39
Tue Oct 09 2018 23:45:00 GMT-0700 (Pacific Daylight Time),45
Tue Oct 09 2018 23:30:00 GMT-0700 (Pacific Daylight Time),42
Tue Oct 09 2018 23:15:00 GMT-0700 (Pacific Daylight Time),41
Tue Oct 09 2018 23:00:00 GMT-0700 (Pacific Daylight Time),42
Tue Oct 09 2018 22:45:00 GMT-0700 (Pacific Daylight Time),46
Tue Oct 09 2018 22:30:00 GMT-0700 (Pacific Daylight Time),41
Tue Oct 09 2018 22:15:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 22:00:00 GMT-0700 (Pacific Daylight Time),45
Tue Oct 09 2018 21:45:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 21:30:00 GMT-0700 (Pacific Daylight Time),54
Tue Oct 09 2018 21:15:00 GMT-0700 (Pacific Daylight Time),54
Tue Oct 09 2018 21:00:00 GMT-0700 (Pacific Daylight Time),55
Tue Oct 09 2018 20:45:00 GMT-0700 (Pacific Daylight Time),57
Tue Oct 09 2018 20:30:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 20:15:00 GMT-0700 (Pacific Daylight Time),55
Tue Oct 09 2018 20:00:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 19:45:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 19:30:00 GMT-0700 (Pacific Daylight Time),47
Tue Oct 09 2018 19:15:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 19:00:00 GMT-0700 (Pacific Daylight Time),47
Tue Oct 09 2018 18:45:00 GMT-0700 (Pacific Daylight Time),46
Tue Oct 09 2018 18:30:00 GMT-0700 (Pacific Daylight Time),52
Tue Oct 09 2018 18:15:00 GMT-0700 (Pacific Daylight Time),52
Tue Oct 09 2018 18:00:00 GMT-0700 (Pacific Daylight Time),51
Tue Oct 09 2018 17:45:00 GMT-0700 (Pacific Daylight Time),52
Tue Oct 09 2018 17:30:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 17:15:00 GMT-0700 (Pacific Daylight Time),51
Tue Oct 09 2018 17:00:00 GMT-0700 (Pacific Daylight Time),47
Tue Oct 09 2018 16:45:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 16:30:00 GMT-0700 (Pacific Daylight Time),49
Tue Oct 09 2018 16:15:00 GMT-0700 (Pacific Daylight Time),49
Tue Oct 09 2018 16:00:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 15:45:00 GMT-0700 (Pacific Daylight Time),58
Tue Oct 09 2018 15:30:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 15:15:00 GMT-0700 (Pacific Daylight Time),51
Tue Oct 09 2018 15:00:00 GMT-0700 (Pacific Daylight Time),51
Tue Oct 09 2018 14:45:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 09 2018 14:30:00 GMT-0700 (Pacific Daylight Time),55
Tue Oct 09 2018 14:15:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 09 2018 14:00:00 GMT-0700 (Pacific Daylight Time),53
